x,y,z,intensity,t,reflectivity,ring,ambient,range
1.4847975,4.4420853,-2.0731473,822.0,15435224,27,98,8770,5140
1.5176071,4.4492707,-2.0809934,845.0,15487104,28,98,8786,5159
1.5511585,4.4579406,-2.0896652,850.0,15530464,29,98,8649,5180
1.5833519,4.4620733,-2.0962722,817.0,15584264,28,98,8549,5196
1.6168923,4.4694047,-2.1045313,789.0,15628864,27,98,8904,5216
1.6512119,4.478201,-2.113616,751.0,15681424,25,98,8675,5238
1.6847397,4.4841857,-2.1214619,670.0,15729304,22,98,6900,5257
1.7206801,4.4958816,-2.1321986,761.0,15776504,26,98,8762,5283
1.7545135,4.5013638,-2.1400445,764.0,15826264,26,98,7774,5302
1.7884787,4.5065994,-2.1478906,779.0,15875864,26,98,8255,5321
1.8215513,4.5090537,-2.1544976,737.0,15923984,25,98,7908,5337
1.8578358,4.518853,-2.1648211,649.0,15970384,21,98,7780,5362
1.8953625,4.530897,-2.1763837,586.0,16023104,19,98,6734,5390
1.9477183,4.5770135,-2.204877,108.0,16067624,3,98,2138,5459
-24.152382,5.374376,-11.49772,27.0,2929864,23,99,3481,27303
-23.55715,5.3939366,-11.228734,27.0,2979224,23,99,3790,26667
-23.340137,5.495216,-11.140763,31.0,3030984,24,99,3784,26459
-23.171219,5.6057477,-11.076055,35.0,3074624,26,99,3696,26306
-2.1557832,5.0104985,-2.495134,164.0,10457896,9,99,6661,6017
-2.1016567,4.9685683,-2.4672205,376.0,10507056,21,99,8601,5951
-2.061023,4.9571133,-2.4549553,429.0,10552296,24,99,9444,5922
-2.0096207,4.9185133,-2.4291563,529.0,10598976,30,99,9736,5861
-1.9746678,4.9189825,-2.4232352,595.0,10648776,34,99,9651,5847
-1.9337896,4.904039,-2.4097013,574.0,10699656,32,99,9655,5815
-1.8908743,4.882867,-2.3932068,555.0,10746856,31,99,9630,5776
-1.8524873,4.8723617,-2.3822107,586.0,10798896,32,99,9603,5750
-1.8114432,4.853932,-2.367408,542.0,10847056,29,99,9770,5715
-1.7747552,4.846241,-2.3581033,631.0,10895616,35,99,10068,5693
-1.7363877,4.8331685,-2.3462613,600.0,10942616,33,99,9996,5665
-1.6988515,4.821517,-2.335265,646.0,10994816,35,99,9917,5639
-1.6630068,4.813869,-2.3263834,610.0,11042696,33,99,9768,5618
-1.6290683,4.8111115,-2.3200393,664.0,11091776,37,99,10077,5603
-1.5949401,4.8072596,-2.3132722,699.0,11138176,39,99,9480,5587
-1.5597978,4.799724,-2.3048136,678.0,11186248,37,99,9476,5567
-1.5278383,4.801435,-2.3010073,711.0,11235528,38,99,9561,5558
-1.4932151,4.7942853,-2.2929714,653.0,11284728,34,99,9401,5539
-1.4613858,4.795558,-2.289165,616.0,11336928,32,99,8539,5530
-1.4280401,4.791412,-2.282821,208.0,11380488,9,99,1634,5515
-1.4064945,4.827047,-2.295932,23.0,11434448,1,99,786,5546
-1.374361,4.826873,-2.2917027,23.0,11478968,1,99,713,5536
-1.3391169,4.8151402,-2.281975,31.0,11530888,1,99,809,5513
-1.3047832,4.80578,-2.2735164,28.0,11579008,1,99,721,5493
-1.2429816,4.810904,-2.2684412,21.0,11675568,1,99,703,5481
-1.171719,4.7765217,-2.244757,11.0,11773528,1,99,653,5425
-1.0481,4.7764053,-2.2316458,9.0,11970528,1,99,553,5394
-0.9789132,4.7383337,-2.2075386,12.0,12068168,1,99,527,5337
-0.9108202,4.6992908,-2.1834314,19.0,12165448,1,99,607,5280
-0.5534483,4.444323,-2.0396335,213.0,12700560,8,99,3801,4940
-0.52627534,4.448535,-2.0400565,235.0,12748880,9,99,3685,4941
-0.4981555,4.444477,-2.036673,321.0,12800320,13,99,4686,4933
-0.468084,4.42132,-2.0244079,488.0,12849440,21,99,7397,4904
-0.44130936,4.4277153,-2.0260997,678.0,12900000,32,99,10247,4908
-0.41370717,4.425829,-2.0239851,684.0,12946640,32,99,10134,4903
-0.38542786,4.415647,-2.018064,755.0,12995560,36,99,10314,4889
-0.35765973,4.409801,-2.0142574,729.0,13043000,35,99,10332,4880
-0.33059496,4.4119124,-2.0142574,721.0,13091720,35,99,10210,4880
-0.30307657,4.40753,-2.011297,712.0,13140480,34,99,10275,4873
-0.2755095,4.401168,-2.0074906,712.0,13187720,34,99,9955,4864
-0.24823964,4.398252,-2.0053759,699.0,13239200,33,99,10099,4859
-0.22083043,4.3915477,-2.0015695,711.0,13286080,34,99,9994,4850
-0.19343123,4.382862,-1.9969172,682.0,13339360,32,99,10137,4839
-0.16642906,4.3812504,-1.9956484,646.0,13383560,30,99,9947,4836
-0.13942423,4.3785663,-1.9939567,692.0,13434560,33,99,10138,4832
-0.11231373,4.3702807,-1.9897274,750.0,13480840,36,99,9898,4822
-0.0854589,4.369076,-1.9888815,755.0,13531000,36,99,9926,4820
-0.058610044,4.3668,-1.9876126,693.0,13583200,33,99,9911,4817
-0.0317774,4.3625464,-1.985498,742.0,13630520,36,99,9570,4812
-0.0050010676,4.359035,-1.9838063,721.0,13679280,34,99,9692,4808
0.02176015,4.362608,-1.985498,768.0,13725520,37,99,9498,4812
0.048528202,4.3623924,-1.985498,743.0,13773120,36,99,9616,4812
0.07523536,4.3583884,-1.9838063,725.0,13826112,35,99,9605,4808
0.10199683,4.358751,-1.9842292,721.0,13872512,34,99,9522,4809
0.1285844,4.3526077,-1.9816916,812.0,13920232,40,99,9598,4803
0.15516332,4.3481145,-1.9799998,764.0,13970392,37,99,9358,4799
0.18213591,4.354324,-1.9833833,705.0,14018952,33,99,9587,4807
0.20897776,4.3558397,-1.9846522,771.0,14067032,37,99,9507,4810
0.23598939,4.359905,-1.9871898,756.0,14115032,36,99,9332,4816
0.26246855,4.353852,-1.985075,741.0,14164312,35,99,9524,4811
0.28911912,4.3512554,-1.9846522,789.0,14217272,38,99,9141,4810
0.31568298,4.347592,-1.9838063,712.0,14266512,34,99,9375,4808
0.34277514,4.3509936,-1.9863439,736.0,14311432,35,99,9399,4814
0.36999676,4.3551292,-1.9893044,750.0,14363272,36,99,9428,4821
0.396631,4.3518744,-1.9888815,762.0,14412872,37,99,9426,4820
0.42367378,4.352967,-1.9905732,766.0,14456872,37,99,9592,4824
0.45083734,4.3547926,-1.9926878,753.0,14510232,36,99,9171,4829
0.47813722,4.3573494,-1.9952254,729.0,14557272,35,99,9205,4835
0.50538194,4.3588347,-1.9973402,731.0,14608632,35,99,9198,4840
0.5328809,4.3619485,-2.0003006,721.0,14657512,34,99,9213,4847
0.560208,4.363091,-2.0024154,763.0,14703392,37,99,9236,4852
0.58780926,4.365859,-2.0053759,729.0,14749992,35,99,9245,4859
0.61483777,4.363965,-2.0062218,744.0,14799912,36,99,9482,4861
0.6418651,4.361903,-2.0070677,738.0,14850592,35,99,9257,4863
0.6691634,4.361466,-2.0087595,781.0,14897792,38,99,9542,4867
0.69761705,4.3680177,-2.0138347,778.0,14949352,38,99,10064,4879
0.7248482,4.366337,-2.0151033,758.0,14998432,36,99,9639,4882
0.7536153,4.373418,-2.0206015,739.0,15046072,35,99,9914,4895
0.78186256,4.3767414,-2.0244079,754.0,15094104,36,99,10026,4904
0.808703,4.3718615,-2.0244079,726.0,15145424,35,99,9829,4904
0.8372075,4.375719,-2.0286374,726.0,15193464,35,99,9945,4914
0.86666423,4.3838363,-2.0349813,809.0,15242224,40,99,10325,4929
0.89444846,4.3828764,-2.037096,774.0,15288984,38,99,9976,4934
0.92188185,4.3799663,-2.038365,722.0,15336704,34,99,9988,4937
0.9506519,4.383085,-2.0425942,721.0,15385864,34,99,9883,4947
0.98067486,4.391322,-2.0493612,739.0,15435224,35,99,9980,4963
1.011643,4.402889,-2.0578198,747.0,15487104,36,99,9766,4983
1.0394696,4.400127,-2.0595114,727.0,15530464,36,99,9378,4987
1.0675133,4.39807,-2.0616262,718.0,15584264,35,99,10007,4992
1.0955709,4.3958344,-2.063741,740.0,15628864,37,99,9651,4997
1.1247598,4.3978105,-2.0679703,693.0,15681424,34,99,9909,5007
1.1553887,4.404854,-2.074737,722.0,15729304,36,99,9903,5023
1.1870841,4.4151874,-2.083196,720.0,15776504,36,99,9777,5043
1.2163113,4.415685,-2.0870023,721.0,15826264,36,99,9654,5052
1.247551,4.422969,-2.0941923,707.0,15875864,35,99,9784,5069
1.2766707,4.4221973,-2.0975757,715.0,15923984,35,99,9947,5077
1.3060837,4.4221044,-2.101382,683.0,15970384,33,99,9990,5086
1.3381557,4.4304934,-2.109418,756.0,16023104,38,99,9995,5105
1.3682474,4.431726,-2.1140702,714.0,16067624,35,99,9798,5116
1.3978608,4.431027,-2.1178765,701.0,16120224,35,99,9917,5125
1.4289026,4.434445,-2.1237977,681.0,16170544,33,99,9993,5139
1.4603214,4.438509,-2.1301417,706.0,16218784,35,99,9501,5154
1.4909806,4.4397764,-2.135217,506.0,16266064,23,99,6755,5166
1.5322572,4.471704,-2.1555176,180.0,16315944,8,99,3996,5214
1.5548946,4.4485273,-2.1487508,53.0,16362864,2,99,2741,5198
1.5933895,4.4704947,-2.1643994,408.0,16409936,19,99,7636,5235
1.6325209,4.4930077,-2.180471,627.0,16458576,31,99,9028,5273
1.663198,4.4914064,-2.1847003,606.0,16509576,30,99,8012,5283
1.6926403,4.4862056,-2.1872377,630.0,16559096,31,99,9314,5289
1.726622,4.4926577,-2.1956966,624.0,16606656,31,99,9049,5309
1.7604169,4.4980173,-2.2037323,624.0,16657136,31,99,9225,5328
1.7960157,4.507341,-2.2138827,571.0,16704096,28,99,8948,5352
1.8334943,4.520596,-2.226148,556.0,16754336,28,99,8625,5381
1.8674078,4.5243435,-2.2337606,561.0,16800576,28,99,8361,5399
1.9112399,4.551246,-2.2532156,270.0,16849816,12,99,3977,5445
17.319891,7.844296,-8.823504,25.0,22808824,14,99,3644,20980
21.227276,8.085764,-10.551192,41.0,23296456,28,99,4379,25065
23.256586,8.051286,-11.435971,32.0,23540216,27,99,4104,27157
24.16531,8.035327,-11.835222,44.0,23635016,36,99,4227,28101
-19.09248,5.4347386,-9.519566,22.0,927352,9,100,3055,22035
-2.0776598,5.0250616,-2.570523,348.0,8108952,9,100,7209,6034
-2.023775,4.98095,-2.5409913,474.0,8157512,12,100,8203,5966
-1.9701774,4.935531,-2.5110254,585.0,8207912,15,100,8304,5897
-1.9296838,4.921522,-2.4975626,612.0,8257992,16,100,8569,5866
-1.8900827,4.9088845,-2.4849682,644.0,8305032,17,100,8881,5837
-1.8497561,4.8934183,-2.471071,687.0,8355592,18,100,8869,5805
-1.8103163,4.879333,-2.4580424,663.0,8403072,17,100,8855,5775
-1.7732716,4.8708754,-2.4480536,714.0,8453392,18,100,8855,5752
-1.7348876,4.857905,-2.4358935,696.0,8499792,18,100,9220,5724
-1.6979182,4.8480496,-2.4254708,686.0,8548832,17,100,8775,5700
-1.6611353,4.837924,-2.415048,670.0,8598224,17,100,9044,5676
-1.6196687,4.8130126,-2.397242,662.0,8649704,17,100,8966,5635
-1.5844792,4.805746,-2.3885562,736.0,8698184,19,100,8958,5615
-1.5516489,4.8050885,-2.383345,725.0,8748264,18,100,8816,5603
-1.5186154,4.803351,-2.3776991,782.0,8794824,20,100,8745,5590
-1.483803,4.7953634,-2.3690133,737.0,8843824,19,100,8778,5570
-1.4509679,4.793167,-2.3633676,732.0,8891424,18,100,8771,5557
-1.4192355,4.794204,-2.359459,717.0,8940304,18,100,8878,5548
-1.3865465,4.791571,-2.3538132,484.0,8989784,10,100,3784,5535
-1.3583416,4.8043237,-2.3559847,28.0,9036264,1,100,804,5540
-1.326447,4.803883,-2.3516417,23.0,9087424,1,100,801,5530
-1.296245,4.8093214,-2.350339,32.0,9134864,1,100,929,5527
-1.2655693,4.812828,-2.3481674,18.0,9188104,1,100,829,5522
-1.2293248,4.7943206,-2.3351388,18.0,9232544,1,100,748,5492
-1.1985784,4.796529,-2.3325331,13.0,9283864,1,100,810,5486
-1.0402014,4.7817383,-2.308213,8.0,9527624,1,100,768,5430
-0.9389227,4.733796,-2.2756414,11.0,9674744,1,100,808,5355
-0.8815792,4.7493906,-2.2778127,17.0,9769144,1,100,756,5360
-0.8498899,4.7405224,-2.2708642,11.0,9819384,1,100,758,5344
-0.53027076,4.547488,-2.156212,28.0,10306176,1,100,1181,5080
-0.49147764,4.451264,-2.1080062,378.0,10359496,7,100,4742,4969
-0.46406344,4.4533,-2.1075718,487.0,10406656,10,100,4912,4968
-0.43629465,4.4515805,-2.1054003,485.0,10457896,10,100,4888,4963
-0.40611875,4.422776,-2.0902004,694.0,10507056,15,100,8406,4928
-0.3785934,4.420697,-2.088029,751.0,10552296,17,100,9060,4923
-0.35096782,4.416651,-2.0849888,779.0,10598976,18,100,8680,4916
-0.3231462,4.4088383,-2.0802116,753.0,10648776,17,100,8898,4905
-0.29585007,4.407143,-2.0784745,767.0,10699656,17,100,8902,4901
-0.26820916,4.3989844,-2.0736973,745.0,10746856,17,100,8814,4890
-0.24067952,4.390653,-2.0689201,755.0,10798896,17,100,8792,4879
-0.21317638,4.3803506,-2.0632744,668.0,10847056,14,100,7849,4866
-0.18715538,4.402276,-2.0732632,307.0,10895616,6,100,4145,4889
-0.15911974,4.374535,-2.059366,259.0,10942616,5,100,3592,4857
-0.13209058,4.3691263,-2.056326,307.0,10994816,6,100,3400,4850
-0.105404645,4.3752575,-2.0589316,352.0,11042696,7,100,4659,4856
-0.07829635,4.3605113,-2.0515487,666.0,11091776,14,100,8436,4839
-0.051607754,4.3672147,-2.0545888,644.0,11138176,14,100,8706,4846
-0.024852606,4.3764567,-2.0589316,722.0,11186248,16,100,8722,4856
0.0020012953,4.376527,-2.0589316,675.0,11235528,15,100,8475,4856
0.028814323,4.3710275,-2.056326,725.0,11284728,16,100,8708,4850
0.05557227,4.366265,-2.0541544,717.0,11336928,16,100,8914,4845
0.08229071,4.3622394,-2.0524173,715.0,11380488,16,100,8919,4841
0.109125495,4.3643537,-2.0537202,702.0,11434448,15,100,8830,4844
0.13590261,4.363602,-2.0537202,662.0,11478968,14,100,8903,4844
0.16246806,4.3572855,-2.0511143,666.0,11530888,15,100,8909,4838
0.18920079,4.3562064,-2.0511143,699.0,11579008,15,100,8885,4838
0.21606283,4.357662,-2.0524173,680.0,11625768,15,100,8779,4841
0.24264391,4.3535566,-2.0511143,698.0,11675568,15,100,8893,4838
0.26935226,4.351986,-2.0511143,708.0,11726088,16,100,8726,4838
0.29623654,4.352947,-2.0524173,677.0,11773528,15,100,8649,4841
0.3228726,4.350149,-2.051983,684.0,11820568,15,100,8470,4840
0.3499968,4.353473,-2.0545888,649.0,11873008,14,100,8532,4846
0.3772525,4.357525,-2.0576286,668.0,11917888,15,100,8496,4853
0.40364644,4.3515406,-2.0558915,653.0,11970528,14,100,8312,4849
0.43060806,4.351671,-2.0571945,702.0,12020208,15,100,8260,4852
0.4581568,4.357009,-2.061103,615.0,12068168,13,100,8283,4861
0.48478174,4.3532205,-2.0606687,665.0,12115608,14,100,8318,4860
0.5113774,4.3492694,-2.0602345,604.0,12165448,13,100,8110,4859
0.5387236,4.351413,-2.0628402,576.0,12212528,12,100,8387,4865
0.56611526,4.353384,-2.065446,641.0,12260088,14,100,8357,4871
0.5936739,4.3560753,-2.068486,641.0,12309128,14,100,8474,4878
0.620775,4.355026,-2.069789,621.0,12360048,13,100,8405,4881
0.6478855,4.353807,-2.0710917,635.0,12409688,14,100,8296,4884
0.6761156,4.35954,-2.0758688,625.0,12457168,13,100,8637,4895
0.7048734,4.367757,-2.081949,637.0,12507680,14,100,8340,4909
0.7315104,4.3624616,-2.0815146,606.0,12554920,13,100,8676,4908
0.7588852,4.36144,-2.0832517,675.0,12605160,15,100,8310,4912
0.7875605,4.3673377,-2.0884633,612.0,12651160,13,100,8513,4924
0.8156722,4.3695054,-2.0919375,651.0,12700560,14,100,8382,4932
0.84435475,4.3741455,-2.0967147,640.0,12748880,14,100,8429,4943
0.87418675,4.383897,-2.1040976,661.0,12800320,14,100,8394,4960
0.9023462,4.3846254,-2.1071377,614.0,12849440,13,100,8352,4967
0.9307352,4.386054,-2.110612,640.0,12900000,14,100,8286,4975
0.9589824,4.3864193,-2.113652,668.0,12946640,14,100,8309,4982
0.9880636,4.390117,-2.1184292,608.0,12995560,13,100,8317,4993
1.0147783,4.3830943,-2.1179948,629.0,13043000,14,100,8517,4992
1.0431188,4.382918,-2.1210349,637.0,13091720,14,100,8380,4999
1.0760051,4.4009295,-2.133195,642.0,13140480,14,100,8377,5027
1.10629,4.4073467,-2.1397092,667.0,13187720,15,100,8285,5042
1.1364685,4.412685,-2.1457891,626.0,13239200,14,100,8343,5056
1.1644461,4.4091115,-2.1475263,633.0,13286080,14,100,8137,5060
1.1921864,4.4044914,-2.1488292,560.0,13339360,12,100,8207,5063
1.2220871,4.407507,-2.1540408,641.0,13383560,14,100,8308,5075
1.2533035,4.414653,-2.1614237,636.0,13434560,14,100,8212,5092
1.283393,4.417257,-2.166635,601.0,13480840,13,100,8213,5104
1.3156208,4.4265633,-2.1753209,615.0,13531000,14,100,8169,5124
1.3459092,4.4287467,-2.1805322,641.0,13583200,14,100,8268,5136
1.376274,4.4307246,-2.1857438,645.0,13630520,14,100,8122,5148
1.408353,4.437647,-2.1935608,656.0,13679280,15,100,8098,5166
1.4402901,4.4434843,-2.2009437,573.0,13725520,13,100,8042,5183
1.4723517,4.4490967,-2.2083268,649.0,13773120,15,100,8199,5200
1.5033802,4.45107,-2.2139723,628.0,13826112,14,100,7804,5213
1.5368421,4.45964,-2.2230926,573.0,13872512,13,100,7789,5234
1.5692676,4.4645686,-2.2304754,597.0,13920232,13,100,7697,5251
1.5990695,4.461637,-2.2339497,582.0,13970392,13,100,7895,5259
1.6288943,4.458508,-2.237424,568.0,14018952,13,100,7958,5267
1.6650416,4.472058,-2.249584,549.0,14067032,12,100,7693,5295
1.6946918,4.467651,-2.252624,574.0,14115032,13,100,6559,5302
1.7402936,4.504206,-2.2769442,447.0,14164312,9,100,5895,5358
1.7721949,4.5043364,-2.28259,466.0,14217272,10,100,6434,5371
1.8075197,4.5126033,-2.2925787,541.0,14266512,12,100,6741,5394
1.8436939,4.522273,-2.3034358,534.0,14311432,12,100,6656,5419
1.881784,4.5358267,-2.3164644,451.0,14363272,10,100,6314,5449
1.9162484,4.539957,-2.3247159,442.0,14412872,10,100,6521,5468
1.9643649,4.5752764,-2.3494704,194.0,14456872,4,100,2601,5525
-22.816637,5.4666257,-11.651319,30.0,1415872,18,101,3177,26216
-22.389044,5.5096335,-11.44912,38.0,1463592,20,101,2594,25763
-20.369238,5.6804857,-10.496154,25.0,1708272,13,101,2642,23628
-19.10236,5.5806317,-9.874829,41.0,1810512,15,101,2894,22236
-2.069347,5.0213275,-2.657285,333.0,8940304,9,101,6987,6066
-2.0197003,4.9874773,-2.6322892,448.0,8989784,13,101,7236,6010
-1.977159,4.96984,-2.6162205,493.0,9036264,14,101,7800,5974
-1.9303544,4.9401994,-2.5939028,505.0,9087424,14,101,8068,5924
-1.8887936,4.9227066,-2.5782804,540.0,9134864,15,101,8500,5889
-1.8437381,4.8948407,-2.5573018,589.0,9188104,16,101,8160,5842
-1.803747,4.8792,-2.5430183,588.0,9232544,16,101,8316,5810
-1.7652376,4.866619,-2.5305204,651.0,9283864,18,101,8497,5782
-1.728749,4.858809,-2.5207007,628.0,9330304,18,101,8527,5760
-1.6915394,4.8482003,-2.5095417,644.0,9380664,17,101,8735,5735
-1.6556828,4.840706,-2.5001683,644.0,9432184,17,101,8498,5714
-1.6191295,4.830409,-2.489456,620.0,9479664,17,101,8733,5690
-1.5819284,4.8172956,-2.4774044,665.0,9527624,18,101,8620,5663
-1.547413,4.8115764,-2.46937,720.0,9574944,20,101,8583,5645
-1.512222,4.8030543,-2.4599965,714.0,9622744,20,101,8218,5624
-1.477984,4.796848,-2.4519622,744.0,9674744,21,101,8282,5606
-1.4462012,4.798115,-2.447945,700.0,9720864,19,101,8403,5597
-1.4152168,4.801748,-2.445267,678.0,9769144,18,101,7556,5591
-1.3921615,4.8327,-2.456872,174.0,9819384,3,101,1174,5617
-1.355701,4.81703,-2.444374,29.0,9868096,1,101,731,5589
-1.3258818,4.8243947,-2.4439278,23.0,9916256,1,101,712,5588
-1.2955601,4.8298464,-2.4425888,21.0,9964056,1,101,763,5585
-1.2652215,4.835108,-2.4412496,30.0,10013016,1,101,626,5582
-1.2335413,4.8349757,-2.4372325,14.0,10066416,1,101,633,5573
-1.1623379,4.8010406,-2.4122367,12.0,10160296,1,101,609,5517
-1.1287578,4.790661,-2.4033096,22.0,10212976,1,101,586,5497
-1.0617245,4.767464,-2.3845627,11.0,10306176,1,101,662,5455
-1.02414,4.735403,-2.3649232,10.0,10359496,1,101,579,5411
-0.98955864,4.715323,-2.3515325,14.0,10406656,1,101,648,5381
-0.95900387,4.7134132,-2.3475153,10.0,10457896,1,101,633,5372
-0.9266093,4.7016487,-2.3385882,13.0,10507056,1,101,657,5352
-0.8987474,4.71252,-2.3412664,19.0,10552296,1,101,686,5358
-0.8719209,4.729387,-2.347069,11.0,10598976,1,101,652,5371
-0.84539086,4.7487445,-2.3542106,10.0,10648776,1,101,669,5387
-0.516606,4.478722,-2.197094,323.0,11138176,6,101,3850,5035
-0.48611423,4.45423,-2.183257,443.0,11186248,9,101,4618,5004
-0.45859173,4.4553485,-2.1823645,447.0,11235528,9,101,4348,5002
-0.43047264,4.450062,-2.178347,667.0,11284728,15,101,7428,4993
-0.4019532,4.439251,-2.1716518,732.0,11336928,16,101,8588,4978
-0.3737326,4.4300413,-2.1658492,780.0,11380488,18,101,8394,4965
-0.346057,4.4260063,-2.1627247,731.0,11434448,16,101,8579,4958
-0.31889302,4.428046,-2.1627247,716.0,11478968,16,101,8666,4958
-0.29113182,4.42099,-2.1582613,756.0,11530888,17,101,8545,4948
-0.26288578,4.4039345,-2.1488879,735.0,11579008,17,101,9378,4927
-0.23571612,4.402784,-2.1475487,675.0,11625768,15,101,7373,4924
-0.20604596,4.3478336,-2.1194284,149.0,11675568,3,101,3338,4861
-0.1770957,4.2935815,-2.0917544,126.0,11726088,2,101,4080,4799
-0.15127619,4.3097906,-2.0993426,122.0,11773528,2,101,3335,4816
-0.12518758,4.3231606,-2.1055915,119.0,11820568,2,101,2566,4830
-0.10034941,4.398996,-2.1430852,648.0,11873008,14,101,5785,4914
-0.07306306,4.381634,-2.1341581,763.0,11917888,17,101,8169,4894
-0.046149045,4.379316,-2.1328192,758.0,11970528,17,101,8363,4891
-0.019244298,4.371463,-2.1288018,773.0,12020208,18,101,8379,4882
0.0075623384,4.363445,-2.1247847,749.0,12068168,17,101,8413,4873
0.034335792,4.3633165,-2.1247847,724.0,12115608,16,101,8565,4873
0.061146397,4.365708,-2.1261237,764.0,12165448,17,101,8059,4876
0.08787781,4.3625665,-2.1247847,783.0,12212528,18,101,8290,4873
0.114525385,4.3574724,-2.1225529,672.0,12260088,15,101,8298,4868
0.14128946,4.357582,-2.1229992,753.0,12309128,17,101,8445,4869
0.16798964,4.355739,-2.1225529,713.0,12360048,16,101,8594,4868
0.1947128,4.354626,-2.1225529,689.0,12409688,15,101,8284,4868
0.22161157,4.356924,-2.1243384,754.0,12457168,17,101,8365,4872
0.24864833,4.3608427,-2.1270165,722.0,12507680,16,101,8373,4878
0.2754013,4.359235,-2.1270165,747.0,12554920,17,101,8312,4878
0.30177075,4.352107,-2.1243384,701.0,12605160,16,101,8155,4872
0.3284691,4.3501735,-2.1243384,746.0,12651160,17,101,8133,4872
0.35574016,4.355211,-2.1279092,690.0,12700560,15,101,8143,4880
0.38308537,4.3600774,-2.13148,761.0,12748880,17,101,8296,4888
0.409747,4.356754,-2.1310337,767.0,12800320,17,101,8293,4887
0.43656138,4.355048,-2.13148,700.0,12849440,15,101,8212,4888
0.4637502,4.356736,-2.1337118,783.0,12900000,18,101,8262,4893
0.4921817,4.368925,-2.1412997,746.0,12946640,17,101,8208,4910
0.51982695,4.3729315,-2.1448708,764.0,12995560,17,101,8107,4918
0.5466489,4.3696594,-2.1448708,790.0,13043000,18,101,8394,4918
0.5734504,4.3662233,-2.1448708,755.0,13091720,17,101,8106,4918
0.60059696,4.3652816,-2.1462097,752.0,13140480,17,101,8231,4921
0.62839204,4.3686,-2.1497805,731.0,13187720,16,101,8198,4929
0.65691596,4.376166,-2.1555831,750.0,13239200,17,101,8167,4942
0.68500215,4.380009,-2.1596003,785.0,13286080,18,101,8104,4951
0.71229637,4.378373,-2.1609395,745.0,13339360,17,101,8212,4954
0.7392975,4.3748026,-2.1613858,831.0,13383560,19,101,8204,4955
0.7659721,4.3693023,-2.1609395,723.0,13434560,16,101,8194,4954
0.7937284,4.369803,-2.1636176,749.0,13480840,17,101,8005,4960
0.82350683,4.3806796,-2.1716518,753.0,13531000,17,101,8054,4978
0.8534485,4.3913546,-2.1796863,773.0,13583200,19,101,8133,4996
0.8812592,4.390422,-2.1819181,714.0,13630520,17,101,8064,5001
0.90945405,4.391065,-2.1850426,822.0,13679280,20,101,7865,5008
0.9386255,4.395903,-2.1903987,724.0,13725520,17,101,8105,5020
0.9673131,4.3979263,-2.194416,779.0,13773120,19,101,7976,5029
0.9960607,4.3997626,-2.1984332,765.0,13826112,18,101,7934,5038
1.0250704,4.4022827,-2.2028966,797.0,13872512,19,101,7917,5048
1.0531058,4.4002614,-2.2051284,749.0,13920232,18,101,7894,5053
1.0824382,4.403275,-2.2100384,739.0,13970392,17,101,7752,5064
1.1131624,4.411299,-2.2176263,713.0,14018952,17,101,7788,5081
1.1429031,4.4147806,-2.2229826,695.0,14067032,16,101,7867,5093
1.1718088,4.4146037,-2.2265534,688.0,14115032,16,101,7806,5101
1.201696,4.417691,-2.2319098,666.0,14164312,15,101,7984,5113
1.2343099,4.4300594,-2.2421758,775.0,14217272,19,101,8047,5136
1.2654006,4.43617,-2.2493174,690.0,14266512,16,101,7739,5152
1.2953576,4.4377704,-2.2542274,720.0,14311432,17,101,8000,5163
1.3241004,4.434883,-2.2569056,703.0,14363272,16,101,7753,5169
1.3583485,4.4497814,-2.2689571,686.0,14412872,17,101,7454,5196
1.390428,4.456738,-2.2769914,710.0,14456872,18,101,7752,5214
1.4207399,4.4575,-2.2819014,677.0,14510232,17,101,7947,5225
1.4511133,4.458058,-2.286811,709.0,14557272,18,101,7646,5236
1.4846538,4.4677505,-2.296631,652.0,14608632,16,101,7607,5258
1.5175048,4.4746566,-2.3051116,682.0,14657512,17,101,7819,5277
1.549032,4.4770994,-2.3113606,677.0,14703392,17,101,7752,5291
1.5782619,4.4725733,-2.3140388,633.0,14749992,15,101,7500,5297
1.6123457,4.4813275,-2.3238585,708.0,14799912,18,101,7613,5319
1.6444376,4.4839506,-2.330554,655.0,14850592,16,101,7773,5334
1.6785032,4.491377,-2.3399274,655.0,14897792,16,101,7408,5355
1.7162267,4.507752,-2.3542106,619.0,14949352,15,101,6299,5387
1.7467673,4.5046444,-2.358228,610.0,14998432,15,101,7351,5396
1.7832541,4.516312,-2.3702793,552.0,15046072,14,101,7019,5423
1.8212855,4.531021,-2.3841164,591.0,15094104,15,101,7188,5454
1.858886,4.5437765,-2.3970606,587.0,15145424,15,101,6846,5483
1.8929256,4.547154,-2.405095,506.0,15193464,12,101,6059,5501
1.9239336,4.5428686,-2.4091122,185.0,15242224,4,101,2598,5510
19.198687,7.9077673,-10.305115,43.0,21440872,18,101,3474,23200
22.221966,8.055174,-11.738358,45.0,21780904,24,101,2879,26411
-24.846664,5.3223176,-13.023819,25.0,2054304,23,102,2940,28574
-23.866219,5.26572,-12.524617,20.0,2101384,18,102,2832,27483
-23.74935,5.3929667,-12.480233,38.0,2152704,27,102,2856,27386
-22.746714,5.459721,-11.985607,47.0,2246904,30,102,3250,26305
-18.986198,5.682281,-10.146202,32.0,2689264,16,102,2871,22285
